Cu,Fe,"1,2-NQN","1,4-NQN",PQN,•OH,PM2.5,SOA_mass,SOA_activity
0.0,0.0,0.0,0.0,263.794,0.24125,482.69,0.351,0.144
1199.3578,0.0,0.0,0.0,0.0,0.288258,1379.24,0.332,0.146
62.6336,241.9431,0.0,0.0,0.0,0.487254,419.24,0.175,0.301
62.2041,246.2982,0.0,0.0,0.0,0.489179,479.99,0.177,0.322
0.0,1595.4468,0.0,0.0,0.0,1.089479,1890.71,0.494,0.381
522.1301,225.8521,14.8855,0.0,1.0686,1.24898,1062.24,0.5,0.217
507.0024,499.7397,0.0,0.0,0.0,0.933868,1118.05,0.274,0.195
478.2196,488.4593,0.0,481.1544,0.0,1.807329,1780.14,0.179,0.32
0.0,0.0,0.0,0.0,478.5674,0.307521,546.48,0.339,0.361
0.0,6895.2675,0.0,0.0,0.0,3.322045,7052.11,0.305,0.131
487.9292,511.2102,0.0,0.0,0.0,0.933636,1188.41,0.293,0.194
0.0,0.0,0.0,0.0,384.3736,0.282659,780.75,0.424,0.22
556.9169,231.2839,14.822,0.0,1.1107,1.251993,1271.29,0.465,0.229
0.0,5670.1626,0.0,0.0,0.0,3.019663,5948.5,0.45,0.248
0.0,1173.0819,0.0,0.0,0.0,0.794153,1472.29,0.222,0.219
7132.6773,0.0,0.0,0.0,0.0,0.374827,7462.62,0.445,0.385
0.0,508.5978,19.1989,0.0,0.0,0.718469,895.91,0.139,0.135
0.0,143.5439,19.3073,0.0,0.0,0.514851,467.11,0.461,0.375
0.0,0.0,0.0,197.6297,0.0,0.052923,436.17,0.283,0.177
988.8049,1937.1208,0.0,0.0,0.0,2.35186,3193.88,0.132,0.349
0.0,0.0,0.0,0.0,441.842,0.303922,674.38,0.168,0.393
167.4066,74.5937,0.0,0.0,0.0,0.429298,376.56,0.302,0.243
0.0,0.0,0.0,0.0,460.2679,0.297601,554.88,0.349,0.234
12.8734,17.6635,0.0,0.0,0.0,0.148583,135.7,0.251,0.313
0.0,0.0,0.0,0.0,118.3049,0.156701,317.22,0.199,0.396
0.0,0.0,432.7886,0.0,0.0,0.506339,842.79,0.321,0.219
0.0,145.5033,19.2264,0.0,0.0,0.511352,342.84,0.5,0.34
0.0,9208.4785,0.0,0.0,0.0,3.756657,9298.58,0.402,0.138
256.8668,292.9445,0.0,0.0,0.0,0.69358,698.39,0.145,0.18
1017.6034,38.3303,0.0,3.577,0.4065,0.590471,1357.61,0.316,0.28
0.0,49.7298,19.6172,0.0,0.0,0.404876,401.46,0.199,0.196
971.4052,993.2851,0.0,0.0,0.0,1.706693,2025.09,0.24,0.34
0.0,0.0,0.0,59.3219,0.0,0.015749,137.42,0.294,0.133
87.0592,79.2438,0.0,0.0,0.0,0.386476,275.97,0.224,0.374
262.0001,100.9626,0.0,0.0,0.0,0.527979,429.85,0.171,0.392
507.0683,513.7067,19.806,0.0,0.0,1.453962,1524.11,0.448,0.204
492.1236,503.372,19.5699,0.0,0.0,1.451529,1145.71,0.435,0.195
0.0,0.0,0.0,0.0,405.9034,0.291657,801.4,0.146,0.293
0.0,151.2512,20.97,0.0,0.0,0.514863,613.48,0.424,0.375
0.0,7252.5766,0.0,0.0,0.0,3.47478,7656.12,0.147,0.223
0.0,0.0,0.0,398.8661,0.0,0.110715,637.03,0.403,0.369
0.0,0.0,0.0,422.333,0.0,0.115653,824.76,0.149,0.29
0.0,0.0,0.0,0.0,149.9488,0.174617,382.18,0.5,0.116
66.6603,244.5826,0.0,0.0,0.0,0.488322,610.42,0.185,0.313
977.443,0.0,0.0,0.0,0.0,0.286839,1454.97,0.48,0.272
0.0,0.0,0.0,304.1598,0.0,0.083904,668.18,0.46,0.338
444.1315,431.6089,2.6814,3.4947,0.1914,1.140966,1182.62,0.471,0.198
0.0,0.0,0.0,118.4667,0.0,0.031274,519.39,0.147,0.1
62.0617,248.6649,0.0,0.0,0.0,0.485612,618.05,0.16,0.283
47.6519,74.1439,0.0,0.0,0.0,0.317195,460.55,0.15,0.12
0.0,0.0,0.0,0.0,279.8723,0.254841,739.46,0.253,0.289
0.0,0.0,0.0,0.0,54.9316,0.082774,234.31,0.315,0.26
4401.9728,0.0,0.0,0.0,0.0,0.351199,4599.87,0.369,0.326
0.0,155.3344,19.96,0.0,0.0,0.515302,637.49,0.445,0.38
5909.2567,0.0,0.0,0.0,0.0,0.350269,6375.76,0.28,0.134
0.0,0.0,0.0,0.0,374.4816,0.28568,435.57,0.379,0.318
0.0,0.0,71.4251,0.0,0.0,0.370292,230.34,0.386,0.127
239.9637,291.9624,0.0,0.0,0.0,0.69277,768.72,0.135,0.173
570.6294,226.983,14.9478,0.0,1.0513,1.255251,1032.06,0.471,0.243
12.8117,16.8422,0.0,0.0,0.0,0.148685,303.37,0.215,0.316
0.0,0.0,480.5677,0.0,0.0,0.509637,955.23,0.484,0.256
538.2113,223.3112,15.2542,0.0,1.0962,1.254864,853.83,0.445,0.24
13.0718,16.3199,0.0,0.0,0.0,0.14937,405.82,0.218,0.34
0.0,0.0,0.0,0.0,158.0507,0.184896,381.08,0.239,0.23
0.0,0.0,0.0,0.0,488.6419,0.299377,796.39,0.428,0.198
0.0,4355.8331,0.0,0.0,0.0,2.500449,4571.91,0.148,0.226
0.0,9839.7765,0.0,0.0,0.0,3.946061,10334.28,0.155,0.309
239.2615,293.3443,0.0,0.0,0.0,0.691415,790.0,0.152,0.164
0.0,0.0,4.9619,0.0,0.0,0.046709,142.79,0.296,0.322
62.5767,239.5451,0.0,0.0,0.0,0.489553,602.43,0.165,0.326
0.0,0.0,61.4603,0.0,0.0,0.352879,298.56,0.272,0.262
7282.3809,0.0,0.0,0.0,0.0,0.369333,7657.39,0.388,0.292
261.7105,100.4055,0.0,0.0,0.0,0.523168,441.32,0.168,0.343
12.7367,16.6538,0.0,0.0,0.0,0.147991,401.25,0.216,0.291
512.0892,521.5419,0.0,482.2126,0.0,1.815936,1842.34,0.167,0.345
2714.0732,0.0,0.0,0.0,0.0,0.334344,3046.47,0.334,0.37
0.0,0.0,228.8498,0.0,0.0,0.490163,600.64,0.337,0.116
954.3014,1037.0055,0.0,0.0,0.0,1.704831,2423.46,0.262,0.335
0.0,485.7634,0.0,479.239,0.0,1.258249,1271.85,0.251,0.249
0.0,0.0,0.0,27.8028,0.0,0.007394,444.28,0.212,0.14
0.0,144.3431,19.5098,0.0,0.0,0.511427,591.02,0.465,0.34
1912.0894,2049.8231,0.0,0.0,0.0,2.456115,4237.99,0.148,0.121
952.5371,1025.015,0.0,0.0,0.0,1.704519,2287.24,0.283,0.334
0.0,0.0,0.0,273.3478,0.0,0.075023,357.89,0.102,0.301
8948.3576,0.0,0.0,0.0,0.0,0.378298,9051.83,0.147,0.295
5700.9557,0.0,0.0,0.0,0.0,0.354403,6195.43,0.271,0.215
0.0,4746.3088,0.0,0.0,0.0,2.692326,4864.76,0.276,0.285
0.0,0.0,404.1176,0.0,0.0,0.519212,875.44,0.126,0.347
46.6481,72.1711,0.0,0.0,0.0,0.317742,400.13,0.143,0.129
493.001,519.4745,0.0,482.2711,0.0,1.805506,1946.25,0.174,0.315
0.0,49.0674,20.3302,0.0,0.0,0.407215,311.5,0.233,0.227
256.4078,100.3966,0.0,0.0,0.0,0.525939,591.53,0.184,0.372
486.8738,488.1086,0.0,495.9618,0.0,1.817222,1884.32,0.167,0.349
1992.7023,2022.6781,0.0,0.0,0.0,2.456176,4116.7,0.148,0.121
0.0,0.0,0.0,0.0,384.8733,0.288849,810.38,0.122,0.324
0.0,0.0,0.0,0.0,177.9789,0.203179,420.74,0.111,0.335
0.0,49.8562,20.7527,0.0,0.0,0.405152,523.82,0.228,0.2
173.4811,74.1305,0.0,0.0,0.0,0.431846,330.72,0.268,0.273
0.0,0.0,453.0555,0.0,0.0,0.498582,815.33,0.192,0.135
484.879,475.3244,20.4137,0.0,0.0,1.457842,1317.24,0.498,0.22
65.5701,231.4499,0.0,0.0,0.0,0.487898,549.56,0.152,0.307
555.7433,214.2941,15.5172,0.0,1.1476,1.251402,949.46,0.497,0.227
0.0,0.0,0.0,52.2273,0.0,0.013885,129.06,0.377,0.142
1916.0065,1948.466,0.0,0.0,0.0,2.452524,4107.41,0.164,0.114
241.8494,98.3748,0.0,0.0,0.0,0.527372,669.04,0.174,0.386
0.0,0.0,0.0,0.0,128.5313,0.163433,362.66,0.232,0.308
991.4521,1034.2166,0.0,0.0,0.0,1.704421,2166.78,0.284,0.334
63.5826,240.6351,0.0,0.0,0.0,0.487918,392.56,0.173,0.308
176.2789,72.8454,0.0,0.0,0.0,0.428149,589.25,0.286,0.229
518.0256,498.688,0.0,0.0,0.0,0.933623,1216.42,0.285,0.194
0.0,50.9077,19.6781,0.0,0.0,0.406323,417.19,0.194,0.214
0.0,48.4207,20.6807,0.0,0.0,0.407734,135.83,0.197,0.233
167.9894,70.4705,0.0,0.0,0.0,0.430608,414.28,0.273,0.258
975.6986,1910.437,0.0,0.0,0.0,2.354866,2985.8,0.137,0.356
0.0,0.0,0.0,127.6682,0.0,0.034393,616.77,0.248,0.207
0.0,0.0,0.0,17.4558,0.0,0.004695,87.7,0.394,0.202
0.0,483.491,0.0,499.2184,0.0,1.25704,1099.03,0.223,0.244
165.2769,71.3397,0.0,0.0,0.0,0.431861,531.81,0.282,0.274
0.0,6364.3025,0.0,0.0,0.0,3.291038,6433.06,0.134,0.315
0.0,3245.8583,0.0,0.0,0.0,2.012697,3571.52,0.449,0.317
0.0,0.0,0.0,298.4553,0.0,0.080269,533.49,0.271,0.199
0.0,0.0,100.2373,0.0,0.0,0.437563,288.29,0.241,0.286
0.0,7192.0178,0.0,0.0,0.0,3.52114,7333.83,0.322,0.32
8226.1475,0.0,0.0,0.0,0.0,0.37727,8627.08,0.143,0.328
369.64,0.0,0.0,0.0,0.0,0.251372,814.38,0.257,0.345
0.0,9436.1592,0.0,0.0,0.0,3.79075,9689.45,0.335,0.15
992.9745,999.4043,0.0,0.0,0.0,1.687999,2356.24,0.263,0.282
0.0,0.0,0.0,177.4488,0.0,0.048206,623.41,0.302,0.252
0.0,0.0,0.0,0.0,92.8885,0.123809,207.63,0.103,0.106
7320.1538,0.0,0.0,0.0,0.0,0.373066,7602.49,0.229,0.339
0.0,8078.4594,0.0,0.0,0.0,3.621023,8414.84,0.12,0.177
539.4889,217.3278,15.0355,0.0,1.0579,1.253985,902.05,0.5,0.238
0.0,1855.2552,0.0,0.0,0.0,1.23734,2203.08,0.323,0.319
0.0,149.0005,20.5173,0.0,0.0,0.515577,558.47,0.457,0.383
511.0627,512.7559,0.0,500.0498,0.0,1.813062,1921.23,0.172,0.337
0.0,0.0,0.0,131.6237,0.0,0.035852,588.53,0.25,0.265
7407.8936,0.0,0.0,0.0,0.0,0.360848,7537.33,0.188,0.156
0.0,2420.4502,0.0,0.0,0.0,1.531084,2836.74,0.346,0.192
48.8496,77.1422,0.0,0.0,0.0,0.317645,528.76,0.142,0.127
0.0,0.0,0.0,0.0,163.942,0.190766,416.95,0.387,0.276
8101.2859,0.0,0.0,0.0,0.0,0.372447,8392.92,0.337,0.274
0.0,0.0,288.6395,0.0,0.0,0.497816,661.94,0.445,0.154
504.5592,523.4558,0.0,517.6454,0.0,1.808837,1943.96,0.16,0.324
155.3538,0.0,0.0,0.0,0.0,0.207076,308.86,0.148,0.123
503.1962,495.1228,20.934,0.0,0.0,1.450326,1224.5,0.491,0.192
0.0,4453.0526,0.0,0.0,0.0,2.507197,4618.49,0.362,0.159
502.9701,477.2888,20.8638,0.0,0.0,1.44802,1292.93,0.495,0.184
518.5679,500.5721,20.1305,0.0,0.0,1.449,1100.42,0.499,0.188
1938.9259,2022.5955,0.0,0.0,0.0,2.44994,4165.69,0.141,0.108
0.0,49.5567,19.4867,0.0,0.0,0.407383,370.27,0.228,0.229
524.866,489.1089,20.1507,0.0,0.0,1.457625,1154.98,0.5,0.219
484.2588,502.7421,0.0,520.1988,0.0,1.811175,1786.13,0.173,0.332
511.2435,505.6002,0.0,483.1661,0.0,1.815892,1916.05,0.163,0.345
1044.2772,976.7061,0.0,0.0,0.0,1.691153,2120.75,0.27,0.292
2945.0534,0.0,0.0,0.0,0.0,0.338451,3388.67,0.312,0.382
0.0,8172.9777,0.0,0.0,0.0,3.672789,8324.05,0.249,0.23
0.0,1771.4979,0.0,0.0,0.0,1.149152,2088.45,0.457,0.156
0.0,0.0,0.0,214.229,0.0,0.057182,369.33,0.127,0.156
0.0,0.0,376.714,0.0,0.0,0.515708,516.39,0.451,0.322
0.0,4261.813,0.0,0.0,0.0,2.499091,4451.9,0.344,0.315
49.7122,73.369,0.0,0.0,0.0,0.3172,231.96,0.146,0.12
0.0,0.0,232.0476,0.0,0.0,0.513225,503.7,0.293,0.351
0.0,0.0,0.0,404.2029,0.0,0.110685,594.69,0.271,0.294
0.0,0.0,0.0,0.0,259.6563,0.244673,640.87,0.228,0.252
0.0,504.4547,0.0,519.9136,0.0,1.261873,1374.71,0.253,0.264
1834.6984,0.0,0.0,0.0,0.0,0.303016,2161.83,0.354,0.114
49.0,74.0,0.0,0.0,0.0,0.31712,353.97,0.141,0.118
0.0,0.0,67.2176,0.0,0.0,0.363405,397.86,0.359,0.18
0.0,0.0,0.0,0.0,333.4637,0.277832,726.42,0.474,0.382
563.318,220.9505,15.44,0.0,1.1185,1.254737,1235.48,0.5,0.241
0.0,0.0,0.0,62.7431,0.0,0.017169,486.93,0.467,0.295
66.5358,243.7264,0.0,0.0,0.0,0.486734,484.0,0.154,0.295
246.6835,100.2595,0.0,0.0,0.0,0.523449,698.77,0.161,0.346
0.0,142.9563,20.3459,0.0,0.0,0.512871,607.64,0.447,0.354
244.4473,99.9819,0.0,0.0,0.0,0.52287,702.32,0.182,0.34
0.0,48.4328,20.2727,0.0,0.0,0.407605,207.65,0.212,0.231
0.0,4552.2015,0.0,0.0,0.0,2.596078,4946.37,0.17,0.251
437.1729,435.9277,2.6958,3.2713,0.1956,1.139244,953.28,0.5,0.191
9246.9964,0.0,0.0,0.0,0.0,0.375803,9335.4,0.499,0.251
0.0,0.0,0.0,282.8908,0.0,0.078352,338.69,0.316,0.355
49.8496,76.8955,0.0,0.0,0.0,0.317597,499.42,0.129,0.126
0.0,0.0,0.0,365.7482,0.0,0.098889,665.75,0.217,0.225
93.1911,78.0015,0.0,0.0,0.0,0.38555,654.91,0.239,0.361
169.9797,71.0011,0.0,0.0,0.0,0.431325,583.42,0.267,0.267
0.0,0.0,0.0,181.2799,0.0,0.05037,253.43,0.192,0.369
5552.364,0.0,0.0,0.0,0.0,0.354427,5806.34,0.31,0.232
0.0,0.0,193.9934,0.0,0.0,0.484368,644.56,0.383,0.119
242.6718,295.7466,0.0,0.0,0.0,0.692429,993.76,0.16,0.172
0.0,0.0,0.0,209.5914,0.0,0.057983,259.69,0.466,0.353
0.0,0.0,0.0,479.059,0.0,0.1294,614.5,0.116,0.218
1046.4685,37.7561,0.0,3.7513,0.4139,0.596288,1381.42,0.336,0.333
437.2461,444.89,2.6869,3.5137,0.2051,1.146867,1145.77,0.489,0.226
0.0,0.0,252.7276,0.0,0.0,0.509355,390.85,0.156,0.287
259.36,98.5253,0.0,0.0,0.0,0.524984,464.87,0.158,0.361
0.0,0.0,0.0,0.0,237.3845,0.235894,715.9,0.313,0.289
0.0,9362.1225,0.0,0.0,0.0,3.918862,9545.56,0.24,0.332
0.0,0.0,0.0,172.5419,0.0,0.045887,529.53,0.226,0.14
0.0,0.0,0.0,46.8883,0.0,0.012486,438.96,0.162,0.145
0.0,8601.224,0.0,0.0,0.0,3.86813,8858.13,0.123,0.398
13.3281,17.6186,0.0,0.0,0.0,0.148139,237.43,0.249,0.297
2074.2546,2065.4962,0.0,0.0,0.0,2.456009,4430.74,0.144,0.12
0.0,731.9592,0.0,0.0,0.0,0.51892,1141.23,0.429,0.357
12.405,17.227,0.0,0.0,0.0,0.148103,226.88,0.22,0.295
0.0,0.0,105.3525,0.0,0.0,0.446983,225.03,0.478,0.321
0.0,0.0,44.6448,0.0,0.0,0.290027,134.42,0.38,0.211
171.3182,74.6572,0.0,0.0,0.0,0.430751,740.17,0.298,0.261
0.0,0.0,431.7738,0.0,0.0,0.523503,637.18,0.234,0.394
983.6706,1928.8951,0.0,0.0,0.0,2.367947,3061.48,0.139,0.385
5188.2912,0.0,0.0,0.0,0.0,0.358043,5352.88,0.373,0.328
470.28,431.1033,2.9052,3.3863,0.1942,1.145523,1347.31,0.488,0.22
0.0,0.0,156.9834,0.0,0.0,0.497125,591.19,0.197,0.388
0.0,6516.6683,0.0,0.0,0.0,3.213235,6668.66,0.242,0.121
0.0,3969.2328,0.0,0.0,0.0,2.388757,4225.98,0.414,0.368
2014.6256,2056.1949,0.0,0.0,0.0,2.455209,4188.52,0.152,0.119
0.0,0.0,0.0,26.3826,0.0,0.007032,487.25,0.329,0.154
90.3686,78.1077,0.0,0.0,0.0,0.388335,424.23,0.239,0.4
557.9379,229.6442,15.3988,0.0,1.0977,1.257275,937.84,0.455,0.251
0.0,0.0,31.2288,0.0,0.0,0.232228,170.78,0.267,0.325
0.0,0.0,0.0,288.9456,0.0,0.078549,357.07,0.262,0.255
476.2686,458.963,2.6904,3.3756,0.1993,1.142303,1431.42,0.5,0.205
62.5714,253.4633,0.0,0.0,0.0,0.486007,430.42,0.18,0.287
0.0,492.2723,20.5225,0.0,0.0,0.719431,936.02,0.143,0.142
237.7512,96.9484,0.0,0.0,0.0,0.525721,575.67,0.176,0.369
436.2893,461.1659,2.8032,3.4682,0.2071,1.140195,1164.13,0.5,0.196
251.7547,310.8553,0.0,0.0,0.0,0.692537,645.94,0.161,0.172
454.7861,431.5168,2.8212,3.5095,0.2056,1.140751,1343.34,0.5,0.198
0.0,0.0,0.0,113.2608,0.0,0.030013,355.19,0.346,0.124
0.0,1315.6769,0.0,0.0,0.0,0.866755,1661.31,0.483,0.121
260.6165,100.1713,0.0,0.0,0.0,0.525874,677.41,0.168,0.371
0.0,0.0,0.0,0.0,196.6603,0.212579,592.74,0.27,0.27
50.4259,74.0756,0.0,0.0,0.0,0.317123,292.82,0.137,0.118
506.7044,518.7,0.0,499.8439,0.0,1.812694,1863.07,0.166,0.336
1042.2594,40.6621,0.0,3.8216,0.4028,0.59191,1274.87,0.323,0.293
258.2985,99.0352,0.0,0.0,0.0,0.524883,514.59,0.179,0.361
0.0,0.0,0.0,129.8354,0.0,0.035349,220.98,0.35,0.265
47.4055,72.4168,0.0,0.0,0.0,0.31649,439.42,0.129,0.108
0.0,9681.9343,0.0,0.0,0.0,3.995704,9881.79,0.368,0.398
2373.1011,0.0,0.0,0.0,0.0,0.329105,2428.05,0.155,0.37
247.9018,314.3356,0.0,0.0,0.0,0.694965,689.98,0.143,0.19
13.5765,16.3174,0.0,0.0,0.0,0.148032,307.22,0.243,0.293
0.0,143.6043,19.3794,0.0,0.0,0.508952,299.25,0.5,0.315
512.5859,512.3487,19.69,0.0,0.0,1.448886,1101.84,0.481,0.187
245.934,287.691,0.0,0.0,0.0,0.692246,684.25,0.16,0.17
1048.6914,1979.6086,0.0,0.0,0.0,2.361479,3499.85,0.153,0.371
171.3514,71.9665,0.0,0.0,0.0,0.429483,704.53,0.287,0.245
0.0,146.2403,20.634,0.0,0.0,0.512607,488.1,0.435,0.351
0.0,0.0,180.117,0.0,0.0,0.485417,371.34,0.197,0.164
0.0,0.0,0.0,216.922,0.0,0.058456,500.27,0.198,0.207
50.5475,73.6328,0.0,0.0,0.0,0.317688,230.26,0.151,0.128
5113.8149,0.0,0.0,0.0,0.0,0.35525,5551.77,0.424,0.297
1018.1173,1983.4912,0.0,0.0,0.0,2.34784,3266.65,0.142,0.34
0.0,0.0,147.6507,0.0,0.0,0.489383,292.71,0.445,0.366
6364.395,0.0,0.0,0.0,0.0,0.360594,6454.31,0.148,0.238
252.8279,96.572,0.0,0.0,0.0,0.527178,681.47,0.161,0.384
984.676,1036.2404,0.0,0.0,0.0,1.704096,2236.44,0.259,0.332
166.665,0.0,0.0,0.0,0.0,0.214939,631.04,0.448,0.256
7555.7069,0.0,0.0,0.0,0.0,0.367789,7699.91,0.248,0.245
62.6208,246.1506,0.0,0.0,0.0,0.486405,401.47,0.163,0.291
246.8077,97.5466,0.0,0.0,0.0,0.521868,419.52,0.157,0.329
497.4119,505.5391,0.0,513.6204,0.0,1.807425,1991.11,0.16,0.32
950.3929,1999.0918,0.0,0.0,0.0,2.357085,3199.13,0.132,0.361
507.3201,502.2681,0.0,0.0,0.0,0.935294,1351.06,0.268,0.203
89.7642,82.761,0.0,0.0,0.0,0.38717,308.5,0.234,0.384
475.9228,502.2804,0.0,0.0,0.0,0.934112,1145.99,0.268,0.196
47.7995,72.2429,0.0,0.0,0.0,0.317436,191.43,0.133,0.123
2000.0,2000.0,0.0,0.0,0.0,2.453224,4497.02,0.153,0.115
998.1085,39.4028,0.0,3.7574,0.3978,0.594715,1247.63,0.365,0.32
0.0,494.9929,19.7216,0.0,0.0,0.716538,800.38,0.168,0.122
12.895,16.4798,0.0,0.0,0.0,0.148813,441.89,0.245,0.321
5222.8148,0.0,0.0,0.0,0.0,0.34434,5694.57,0.375,0.12
0.0,0.0,224.1595,0.0,0.0,0.489601,468.57,0.492,0.12
56.0168,0.0,0.0,0.0,0.0,0.175739,275.43,0.424,0.396
49.2333,71.3694,0.0,0.0,0.0,0.316913,251.9,0.138,0.115
2074.6071,2048.5462,0.0,0.0,0.0,2.450931,4613.91,0.162,0.11
0.0,505.6526,20.2566,0.0,0.0,0.719971,1012.07,0.144,0.146
0.0,489.8329,0.0,519.4982,0.0,1.258641,1091.03,0.23,0.25
0.0,3910.8154,0.0,0.0,0.0,2.33857,4012.46,0.444,0.317
976.1127,1966.9714,0.0,0.0,0.0,2.363987,3033.53,0.134,0.376
258.5786,101.4421,0.0,0.0,0.0,0.525353,823.93,0.155,0.365
980.411,994.9725,0.0,0.0,0.0,1.69539,2193.92,0.241,0.304
239.5485,96.9598,0.0,0.0,0.0,0.523369,801.99,0.17,0.345
500.0583,493.4449,0.0,511.612,0.0,1.814964,1674.51,0.173,0.343
0.0,0.0,0.0,0.0,18.2305,0.030671,424.32,0.18,0.342
0.0,0.0,0.0,90.8894,0.0,0.024427,479.34,0.305,0.196
0.0,51.5564,19.4329,0.0,0.0,0.404916,206.0,0.224,0.197
0.0,51.562,19.953,0.0,0.0,0.406156,129.42,0.218,0.213
520.2687,495.4735,0.0,0.0,0.0,0.934653,1137.42,0.264,0.199
1003.4102,1943.6539,0.0,0.0,0.0,2.362661,3119.09,0.157,0.374
2064.0119,2099.1217,0.0,0.0,0.0,2.451464,4568.16,0.161,0.111
0.0,8709.6912,0.0,0.0,0.0,3.834466,9195.23,0.218,0.331
0.0,0.0,149.7828,0.0,0.0,0.47138,316.89,0.164,0.148
47.0614,77.5719,0.0,0.0,0.0,0.317049,499.67,0.132,0.117
1044.1905,2006.0177,0.0,0.0,0.0,2.36336,3403.38,0.13,0.375
46.8015,73.1131,0.0,0.0,0.0,0.316801,192.8,0.133,0.113
4275.8682,0.0,0.0,0.0,0.0,0.342333,4614.26,0.173,0.204
0.0,0.0,0.0,0.0,222.4262,0.220663,556.7,0.307,0.115
1072.9819,39.309,0.0,3.7321,0.391,0.591438,1181.03,0.364,0.29
0.0,0.0,306.8021,0.0,0.0,0.517143,734.12,0.422,0.347
0.0,0.0,23.426,0.0,0.0,0.184215,435.45,0.409,0.265
445.381,424.0062,2.6777,3.321,0.2014,1.146606,1359.7,0.5,0.225
12.9757,17.1995,0.0,0.0,0.0,0.148514,310.34,0.242,0.311
0.0,144.648,20.1159,0.0,0.0,0.512783,230.96,0.495,0.355
253.8182,97.5567,0.0,0.0,0.0,0.526856,773.47,0.171,0.381
519.0066,519.3877,0.0,0.0,0.0,0.934297,1259.5,0.284,0.198
49.5848,72.0178,0.0,0.0,0.0,0.317715,536.06,0.14,0.128
515.5463,0.0,0.0,0.0,0.0,0.258278,670.04,0.46,0.215
0.0,518.8215,20.6864,0.0,0.0,0.71661,886.33,0.164,0.123
519.6722,484.7076,0.0,0.0,0.0,0.935562,1456.34,0.288,0.205
13.297,16.1501,0.0,0.0,0.0,0.149212,86.49,0.252,0.336
0.0,0.0,0.0,0.0,458.2446,0.300414,597.84,0.239,0.286
0.0,0.0,380.8991,0.0,0.0,0.515613,808.45,0.105,0.311
0.0,0.0,421.356,0.0,0.0,0.515518,555.92,0.131,0.309
85.5762,75.8952,0.0,0.0,0.0,0.384324,220.88,0.224,0.344
0.0,0.0,0.0,0.0,364.0582,0.274488,847.29,0.351,0.155
2017.7589,1962.2385,0.0,0.0,0.0,2.451126,4161.77,0.158,0.111
481.8014,424.2737,2.8511,3.316,0.1978,1.140924,1253.11,0.49,0.199
250.0783,294.4781,0.0,0.0,0.0,0.693223,956.85,0.157,0.177
0.0,489.5149,20.6561,0.0,0.0,0.718249,674.83,0.152,0.134
0.0,52.1019,20.7584,0.0,0.0,0.404831,372.61,0.202,0.195
0.0,0.0,382.2639,0.0,0.0,0.5188,713.46,0.329,0.35
12.7349,17.0254,0.0,0.0,0.0,0.14871,499.14,0.251,0.318
553.4987,228.3518,14.5039,0.0,1.1274,1.256264,984.8,0.5,0.248
0.0,0.0,0.0,110.2521,0.0,0.03046,422.72,0.105,0.336
0.0,0.0,0.0,0.0,465.0826,0.291101,630.8,0.388,0.108
174.5883,70.8345,0.0,0.0,0.0,0.430846,634.01,0.309,0.262
0.0,0.0,0.0,91.4189,0.0,0.024594,319.24,0.391,0.204
0.0,4866.6894,0.0,0.0,0.0,2.734809,5294.6,0.254,0.272
969.2802,2025.4751,0.0,0.0,0.0,2.374288,3273.26,0.144,0.4
2042.9375,2005.4598,0.0,0.0,0.0,2.452745,4323.74,0.152,0.114
87.4063,77.0428,0.0,0.0,0.0,0.384948,638.81,0.251,0.353
1865.8359,0.0,0.0,0.0,0.0,0.313713,1984.48,0.331,0.282
0.0,0.0,338.4106,0.0,0.0,0.505341,591.03,0.483,0.22
1048.596,1920.1387,0.0,0.0,0.0,2.350229,3409.94,0.137,0.345
0.0,0.0,0.0,0.0,442.2394,0.298956,765.54,0.135,0.303
1997.3781,0.0,0.0,0.0,0.0,0.307865,2413.89,0.213,0.135
507.0888,498.5969,0.0,0.0,0.0,0.934228,1281.02,0.265,0.197
166.6944,74.1362,0.0,0.0,0.0,0.429518,404.58,0.289,0.246
258.5639,295.8654,0.0,0.0,0.0,0.692658,875.19,0.134,0.173
0.0,6954.6721,0.0,0.0,0.0,3.413393,7194.59,0.218,0.246
50.7004,76.4265,0.0,0.0,0.0,0.317828,285.67,0.132,0.13
0.0,0.0,0.0,333.934,0.0,0.09187,776.72,0.3,0.319
0.0,0.0,0.0,84.1018,0.0,0.022357,468.13,0.167,0.136
176.0297,73.3891,0.0,0.0,0.0,0.43087,385.83,0.315,0.263
0.0,0.0,0.0,452.1799,0.0,0.123886,763.47,0.474,0.302
9488.8963,0.0,0.0,0.0,0.0,0.38615,9878.44,0.141,0.371
67.3314,232.7429,0.0,0.0,0.0,0.489536,662.74,0.166,0.325
528.5548,220.506,14.4406,0.0,1.1067,1.259287,966.6,0.434,0.258
0.0,0.0,0.0,0.0,19.6325,0.031523,447.79,0.107,0.115
4952.173,0.0,0.0,0.0,0.0,0.352361,5224.66,0.123,0.265
88.2742,79.0675,0.0,0.0,0.0,0.385622,489.64,0.232,0.362
1012.7138,1967.2737,0.0,0.0,0.0,2.374385,3338.86,0.136,0.4
0.0,516.7903,20.4771,0.0,0.0,0.71969,803.13,0.164,0.145
46.7116,76.604,0.0,0.0,0.0,0.316448,529.92,0.136,0.107
2012.222,2006.7017,0.0,0.0,0.0,2.456423,4412.45,0.14,0.121
13.365,16.476,0.0,0.0,0.0,0.148513,190.85,0.241,0.31
